label,AA,AC,AF,AG,AGSP...23,AH,AL,AMPH,ANEM,AP,APR,AT,AU,BALL,BASP,BOSP,BRIA,CALG,CLAD,CLIO,CLIOSPP,CMOR,CN,CORAL...75,CORJU,DCA,DCY,DICT,DL,DSO,EF,ENGO,ENSP,ERYTH,FAN,FF,FLCY,GO,HALI,HC,IR,IS,LIAG,LOBO,LYNG,MACA,MAFO,MAL,MAN,MAR,MC,MD,MDA,MF,MICRO,MILA,MILC,MILS,ML,MM,MME,MSPP,MYSP,OA,OD,OFAV,OFRA,OX...53,PA,PALY,PB,PBSP,PCL,PD,PEY,PF,PLUME,PP,PS,RAMI,RO,ROD,ROPE,SARG,SB,SC,SCHIZ,SCSP,SH,SI,SL,SPO,SR,SS,SSPP,TC,TUBE,WHIP,ZO,ZOSO, ,YEAR,REGION,ISLAND
2004-STT-WEST,0.2508083516114629,0,0,1.0136974461992352,0.20967698568962997,0,0,0,0,0,0,0,0,0,0.06828316610925307,0,0,2.7697871221263033,0,0,0,0,0.32689210950080516,0.3750364016652159,0,19.904143540256246,0.16534391534391532,28.08758573202941,0.49622834484503386,0,0,0,0.03306878306878307,0.33803644914756026,0.9302535948804425,0,0,0.6976534355404695,0.3541514162026413,0,0,0,0,2.098616695334695,0,9.062503703801701,0,0.08928571428571429,0,0,1.6749303705326613,0,0,0,0,0.5649868377351344,0.05952380952380953,0,0,0,0.03429355281207133,0,0.09689922480620156,4.537174085611132,0,3.6437486826789955,1.661084180179073,0.10869565217391304,1.1418763586006742,0.31054155156605373,0,0,0.09960476827946707,0, ,0,0,6.044642001730705,1.1480330508750567, ,0,2.5781741478024376,0,0,0.029761904761904764,0,0.0673623358808544,0,0,0.22435897435897437,0,0.1743161270569503,0,1.0848792357276638,0,0,0.07084326041441051,0,0,0," ",2004,WEST,STT
2004-STX-WEST,1.5055367372591855,0,0,0,0,0,0,0,0,0,0,0,0,0.4339552373164614,0,0,0,3.3317220866745383,0,0,0,0,0.29239766081871343,0.20920502092050208,0,28.657937629434826,0,2.963948422486545,0.3639010189228529,0,0,0.06944444444444445,0.5103798848053043,0,0,0,0,0,6.79005212832982,0,0,0,0.0697350069735007,0,0,11.322364980028803,0,0,0,0,0.8763398173878524,0,0,0.06944444444444445,0,0,0,0,0,0,0.07575757575757576,0,0,10.45630700619358,0,0.7728849078015911,4.971192310676981,2.398966713968724,2.671257667545733,0,0,0,0,0, ,0,0.9996051589072574,0.7911560886680106,0, ,0,0.07575757575757576,0,0,0,0,7.734033525586758,0,0,0,0,0.8611424822235543,0,0.5664345211631028,0,0,0.21834061135371177,0,0,0," ",2004,WEST,STX
2005-STJ-EAST,0.9476526945407868,0.017692852087756547,0,0.018037518037518036,0.12968589756584648,0,0,0.20942785260768357,0,0,0,0,0,0.192189838707859,0.1232715944911408,0.05467655710424845,0.23148148148148145,2.1624215178480832,0,0,0,0,0.41683517001988335,0.03636026690781734,0,14.317185826658584,0.02231146809460062,12.255289906636877,0,0,0,0.03316749585406302,0.29671602832483107,0,0.5035424017258491,0,0,1.9808386827625715,15.491285060263142,0,0,0,0,7.488216137443721,0,10.263293573798647,0,0.05307855626326964,0,0,1.1585763137182579,0,0,0,0,0.04120879120879121,0.22547404396719464,0,0,0,0.01902587519025875,0,0,0.05706874762803565,0,14.330612582499374,3.9263179654148193,2.590347403554433,1.2516064974800274,0,0,0,0,0, ,0.01658374792703151,0.1815315648168674,0.5128889155146663,0.3934380837635586, ,0,0.8577022736365322,0.0878493270175671,0,0,0,0.31595004395773285,0,0,0,0,0.19519316979761114,0,0.48655590629680473,0.023946360153256702,0,0.07889058814984741,0,0,0," ",2005,EAST,STJ
2005-STT-EAST,0.2230259737162632,0.021008403361344536,0.013736263736263736,0.10424142911886335,0.7257246621685806,0,0.0568248465338147,0.009685230024213074,0,0,0,0,0,0.08583423133962445,0.4082738721151197,0.05037598485518027,0,0.7396528870886241,0,0,0,0,0.843848310887404,0.3033415286751714,0,17.243765242307123,0,15.68026960822541,0.104656852576919,0,0.07962410911317534,0,2.7432834090877205,0,0.21476114572108113,0,0,0.6887588245424948,0.022687532785452002,0,0,0,0,20.33447290352768,0,8.328023483796027,0,0.058548009367681494,0,0,1.0694313320216056,0.11497794344297671,0,0.09852216748768472,0,0.05834863656837947,0.03995229216014596,0,0,0.23331649465950735,0.10732495208733422,0,0.010504201680672268,1.0330266627508917,0,4.035969527455563,6.6441180551383265,4.8472626356651665,1.031733784432562,0,0,0,0.012262415695892091,0.08651433099986792, ,0.08517947328154951,0.17906177410240698,0.31476077784018236,0.05593386860173728, ,0,0.5202141419818094,0.7064433749623233,0.3838941343726745,0,0,0,0.026406687265906236,0,0,0,1.056130880200995,0.009216589861751152,0.7158793009497603,0,0,0.5108607959895809,0,0.010204081632653062,0," ",2005,EAST,STT
2005-STX-EAST,0.3224821656616073,0,0,0,0.01967729240456513,0,0,0,0,0,0,0,0,0.21784188582607555,0.1270677792416923,0,0,1.0212830559493644,0,0.1491101491101491,0,0,0,0.07624547583563977,0,55.16046200670952,0,21.688155766435287,0.16222287630125076,0.0202020202020202,0,0,0.3281916265960198,0,0,0.014293882218410521,0,2.059838265334438,0.08996647468959301,0,0,0,0,2.287092107440098,0,2.929528266417238,0,0,0,0.018181818181818184,1.2876354346813532,0,0.01855287569573284,0,0,0.100100539950164,0,0,0,0.16697588126159554,0,0,0,1.2151966728423862,0,0.6418951534599784,1.4956911502126107,0.0960028982007004,0.681072596597519,0,0,0,0.024838549428713365,0.1598093629893455, ,0.013024225058609012,0.3486806863985637,0.7760622221862038,0.0777712948490204, ,0,0.3707687159381581,0.18168699986881806,0,0,0,0.2462337472218895,0,0,0.04150917986366206,0,1.5332412885932982,0,0.2905869618389946,0.010822510822510824,0,0.28396665790561987,0,0,0," ",2005,EAST,STX
2005-STT-NORTH,0.0700280112044818,0,0,0.08356019358741681,0,0,0,0,0,0,0,0,0,0,0.26121539279434014,0,0,0.05707762557077625,0,0,0,0,0.26860791030831516,0.21981573208552385,0,39.57191312174418,0,18.475866419252924,0.15543202537923503,0,0,0.23188849011900897,0.3763280774472228,0.19999999999999998,2.257935834398758,0,0,2.095563541726912,0.028538812785388126,0,0,0,0,0,0,3.681840741929583,0,0,0,0,0.18597387659697015,0,0,0,0,0.2683473389355742,0.08884010153495274,0,0,1.4141188538151015,0,0,0,0.7463996408601629,0,0.6058525362518102,0.4296096366271805,0.337691418172882,0.6390302522182528,0,0,0,0.06666666666666667,0, ,0,0,0.05707762557077625,0, ,0,1.0345904143633762,0.425180115055686,0,0,0,0,0,0,0,0,1.2770487175542675,0,0.3370943063900229,0,0,0.2559739866908651,0,0.10504201680672269,0," ",2005,NORTH,STT
2005-STX-NORTH,0.5322237903977511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14235474006116208,0,0,0,0,0,0.02658160552897395,0,72.49212018415676,0,2.9306097119483807,0.5620951428640056,0.01013787510137875,0.08552371289222872,0,0,0,0,0,0,1.7131315921015025,0.08193128485250231,0,0.008707767328456982,0.008960573476702509,0,0.1256625878201379,0,0.807266480658401,0,0.017921146953405017,0,0,1.8055374052209048,0,0.09035759897828864,0.012130033964095099,0,0.5273192472835617,0,0,0,0.24118656572785013,0.45532568037045795,0,0,3.25613432551366,0,1.4726838393956574,1.1282293788424165,0.4899573713915795,1.463743950396868,0,0,0,0.022550062023746237,0.16027101749710618, ,0.11973180076628354,0,0.43242021082192916,0.5753597342986244, ,0,0,0,0,0,0.010521885521885523,0.5931742756874898,0,0,0.08969897771228172,0,2.641663276114179,0.14958465279062566,1.251123113576339,0,0,0,0,0.32656427085631806,0," ",2005,NORTH,STX
2005-STT-SOUTH,0.23836691065435076,0.0039013732833957557,0.010683760683760682,0.0305848340064457,0.38648985534689667,0,0.11104180181114336,0,0,0,0,0,0,0.18438930487234023,0.634750473908684,0.11593245652998908,0.05223526925211323,1.4033041594174906,0.0037605294825511434,0,0,0,0.23151099123733812,0.232566614663009,0,18.174060154905472,0.023897831479334927,21.138345091017626,0.16431579400923713,0,0.031613430149426525,0.03455984811640413,1.9878897187695272,0.04474290248277057,0.3218841183201982,0,0,0.660758133970559,0.47134656351433146,0,0,0.016534391534391533,0.003960709759188846,18.163219812185027,0,3.0734166474969045,0,0.046082622216118974,0.007208765859284891,0.004756468797564688,1.0054188002283906,0.03571668283279915,0,0.004133597883597883,0,0.1614632276697315,0.039931333949350785,0,0,0,0.09403810988797705,0.008468834688346884,0.08213503438032622,1.000450971609219,0.02086976828518182,1.9851675331960215,7.582269791568105,3.1867790427382148,1.1046772993913674,0.020088060470969994,0,0,0.028630569595996344,0.05485712326183314, ,0.07672093684407306,0.1839581605347538,0.7655893372939643,0.34760893262499726, ,0,0.4714168502092196,1.417791975249002,0,0.020465209144454426,0,1.1686590432321822,0.003147029204431017,0.0039910600255427834,0.021810949687201167,0,0.8435164074435246,0.015783512855731464,0.8236623057207497,0,0,1.0516093122841765,0.004101049868766404,0.007440476190476191,0," ",2005,SOUTH,STT
2005-STX-SOUTH,0.08366800535475234,0.022222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.531666755817417,0,0,0,0,0.11272141706924314,0,0,57.49360389934154,0,4.2431138897897025,0.3740742938914937,0,0.013517166801838336,0,0.4215969215969216,0,0.07696007696007696,0,0,0.07559815410306553,0.051348417800784835,0,0,0,0,8.541330127863926,0,1.5953132430603632,0,0,0,0,0.09850998195681275,0,0.041050903119868636,0,0,0.022222222222222223,1.618724704425581,0,0,0,0.016103059581320453,0,0,0,0,0,9.502026231198029,0,2.5664279240025274,0.025252525252525252,0,0,0.2871279991761919,0, ,0,0,0.04105461393596987,0.8601200494672688, ,0,0,0,0,0,0,0.22746473066861533,0,0,0,0,1.167731676998108,0.013683634373289545,0.09747230761723516,0,0,0,0,0.03631082062454612,0," ",2005,SOUTH,STX
2005-STT-WEST,1.0831988404937736,0.028153153153153154,0,0.1539779687934983,0.09322539773766804,0,0.041924361678304406,0.014988009592326141,0,0,0,0,0,0.029064586168902718,0.10392057295603266,0.014220705346985212,0,11.166828022996155,0,0,0,0,0.23333333333333334,0.1628517666749139,0,23.844385479657987,0.16577553437005763,23.647202479819178,0.23219960772338383,0,0,0.27245516520863255,0.6159596931065938,0.13205128205128205,1.0118366206176763,0,0,2.690575411623164,0.13108281161070004,0,0,0,0,0.9911910322477462,0,6.662126636304509,0,0.05020080321285141,0,0,1.067002924955528,0.04332236307492281,0.016666666666666666,0,0,0.33571423120191957,0.14747216801634838,0.015782828282828284,0,0,0.016869095816464237,0,0.09352858566639485,2.9992722983965554,0,2.465647785755493,3.2222527553135625,0.286182866800803,1.2515519451272192,0.0440151721070449,0,0,0.06467004456847876,0, ,0,0.16945525013074283,2.9243372421808314,0.4046578486901424, ,0,1.5129328410804366,0.1820654910783867,0,0.029036004645760744,0,0.3741647816802887,0,0,0.014880952380952382,0,0.31393024919330975,0,1.1056099075914272,0,0,0.19278692460700347,0,0.49590178614277197,0," ",2005,WEST,STT
2005-STX-WEST,1.7289456812237023,0,0,0,0,0,0,0,0,0,0,0,0,0.03486750348675035,0,0,0,0.20920502092050208,0,0,0,0,0,0.10460251046025104,0,55.15137944828167,0,0.5332525730154402,0.34497032462200355,0,0.05588200113632966,0,0,0,0,0.026539278131634824,0,0.6914492146595893,2.2529662299323534,0,0.02540650406504065,0,0.03486750348675035,0,0,1.72363235645078,0,0,0,0,0.8171899680543903,0,0.05411255411255411,0,0,0.05307855626326965,0,0,0.02540650406504065,0,0.03894080996884735,0,0,15.10033565518044,0,0.2789400278940028,3.0438776472442957,0.19696589010484938,3.4460883019290436,0,0,0,0.4224299065420561,0, ,0.026539278131634824,0.17433751743375173,0.47614729429116204,0.2817111227946193, ,0,0,0,0,0,0,0.20920502092050208,0,0,0.027056277056277084,0,3.439945815816022,0,0.9114741981956475,0,0,0,0,0.7115336182021587,0," ",2005,WEST,STX
2006-STJ-EAST,0,0,0,0,0,0,0,0.3051772017395663,0,0,0,0,0,0,0.16002179902008018,0.04208754208754209,0.06325680100634729,2.437999858810862,0,0,0,0,0.7148796898970265,0,0,22.123998312826625,0,20.384618335474208,0.09199936460870486,0,0,0.11737089201877936,0.7851303764477737,0,0.42559244735599355,0,0,0,10.962264116294794,0,0,0,0,10.319331402402753,0,0.39842204111592916,0,0.03531073446327684,0,0,0.913790485656417,0,0,0,0,0.06265664160401002,0,0,0,0,0,0,0,0.03132832080200501,0,21.38413950729658,0.15360983102918588,0.02934272300469484,0.5515237693721101,0,0,0,0,0, ,0.03840245775729647,1.150753165557431,0.09319968341337938,0.3843221172766627, ,0,0.7043205512512112,0.24227804616226106,0,0,0,0.4123965678700765,0,0,0,0,0.07258244621454626,0,0.5662437701530815,0,0,0.029036004645760744,0,0,0," ",2006,EAST,STJ
2006-STT-EAST,0.11864007679907261,0,0,0.0782472613458529,0.6116324593877086,0,0.35443827468991,0,0,0,0,0,0,0.07667404709873873,0.27666925257475594,0,0.019561815336463225,5.6507360283637835,0,0,0,0,0.27310138421249536,0,0,18.3553022007057,0.10319917440660474,25.303367530114183,0.19947012994674249,0.02405002405002405,0.05628373683929239,0.021043771043771045,1.562839735377012,0.060167401716697495,0.20116625232955035,0,0,0,0,0,0,0,0,18.81070793426313,0,0.19594411958089283,0,0.10085202573465485,0,0,0.9302267750380967,0,0,0,0,0.12228149620221215,0,0,0,0.05611672278338945,0.09639393771064812,0.01719986240110079,0.0617283950617284,0.1515151515151515,0,6.750274461459883,1.41800273673926,0,0.4502003932799666,0,0,0.08351488743645608,0,0, ,0.800336718573521,0.613943909467309,0,0.041152263374485604, ,0,0.696700169118538,0.9520535094650014,1.5654717519356522,0,0,0.04306632213608958,0,0,0,0,0.02249212775528565,0,0.49140186596244645,0,0,1.048161197089888,0.04060558638023427,0,0," ",2006,EAST,STT
2006-STX-EAST,0.20307795880721904,0,0,0,0,0,0,0,0,0,0,0,0,0.03193056159157854,0.1901783964964849,0.07122507122507123,0.013484358144552322,1.6797196533479986,0,0,0,0,0.014467592592592593,0.017806267806267807,0,53.0853175589514,0,6.4983458697085545,0.12291052114060963,0,0.07538897128222083,0,0.4859359802163468,0.11220515903442996,0.1182104773479449,0,0,1.0104465801487836,0.017806267806267807,0,0,0,0,5.22317446350073,0,10.094939765989077,0,0,0,0,0.7640830138433231,0.015842839036755384,0,0,0,0.09000744893614884,0,0,0,0,0.060721682719271516,0,0,0.979687293284695,0,1.370538803603829,1.1130206596809458,0.8441156405969825,0.6206407245729513,0,0,0,0,0.08319198623402163, ,0.03323836657169991,0.6580820602171473,0.20428279277061356,0.1752718592933053, ,0,2.471469779709939,0.2233381904329537,0.21474981287630196,0.09506172839506173,0,2.6463035826247148,0,0,0,0,1.2491961943259255,0.02870791419778605,0.4616892252903129,0,0,0.4865203800088206,0.03168567807351077,0,0," ",2006,EAST,STX
2006-STT-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07905138339920949,0,0,0,0,0,1.2364313794519743,0,0,25.884187538059244,0,22.805853290185613,0.20066889632107024,0,0.26755852842809363,0,1.2985240483948686,0,1.3468243369697566,0,0,0,0,0,0,0,0,0.14336917562724014,0,0.21025880773426356,0,0,0,0,0.20066889632107024,0,0,0,0,0.34220927813605156,0,0,0,2.3655913978494625,0,0,0,1.1234417756156887,0,0,0,0,0.8551774107801272,0,0,0.06688963210702341,0,0, ,0,2.346932223473155,0.14492753623188406,0, ,0,0.48417065247359775,0.9353289526021495,0,0,0,0,0,0,0,0,0.07168458781362007,0.14492753623188406,0.5395776991886831,0,0,0.5557913601207319,0,0,0," ",2006,NORTH,STT
2006-STX-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5480288474602488,0,0,0.2384775028639267,0,1.288393352034138,0,0,0.2884468022399057,0,0,62.75105754118093,0,0.0925925925925926,0.059621229833995794,0.06367275763827489,0,0,0.1321912761567934,0,0.4773266456072313,0.016886187098953055,0,0,0,0,0,0,0,0,0,19.645002320218197,0,0,0,0,1.3947166963065092,0.019157088122605366,0,0,0,0.4329364851586618,0,0,0,0,0.037675606641123884,0,0,0.8773701876233058,0,0.5893437932139326,0.49500124817439567,0.1333401116966781,1.2103580313296427,0.10199618607743313,0,0,0,0.016886187098953055, ,0.03831417624521073,0.2153032153032153,0,0.33408967326795647, ,0,2.56823208563982,0.43595942943172566,0,0,0,0,0,0,0,0,1.4957421687920947,0.01984126984126984,1.0751416061972385,0.019157088122605366,0,0,0,0,0," ",2006,NORTH,STX
2006-STT-SOUTH,0.11410402445085138,0.027533039647577095,0,0.29576064635064675,0.14492010391244514,0,0.09574550040052984,0.03873285805798868,0,0,0,0,0,0.3203323085182868,0.5854076934950667,0.08246397624360893,0.009645061728395061,3.2829259675673472,0,0.03396412787625498,0,0,0.2798066052010258,0.0405906739422006,0,20.327601739300015,0,21.52347237949099,0.16660591149783902,0.01743405695611578,0.007921419518377692,0.07294636815553908,2.8128924326060574,0.017146776406035666,0.2437635683396917,0,0,0,0.9647447820443666,0,0.008979885057471264,0,0,19.116112038801504,0,0.3042066342130072,0,0.016247339616904836,0,0,1.2059096639327265,0.08313028561422432,0,0,0.18263754961726186,0.19286016611680143,0,0,0,0.025403748521611588,0.09287950970216209,0,0.01585108896378478,0.9450760724952041,0,7.728953328107433,0.3061281275968422,0.034722222222222224,0.7828570831372647,0.08611385880732539,0,0.007659313725490196,0,0.007062146892655367, ,0.08968598349740524,0.38086839304573467,0.28545934885927643,0.12589945481621145, ,0,0.4883057295924906,1.4718528164424076,0.007921419518377692,0.025745959386655616,0,0.5010128729248924,0,0,0.027621477255104738,0,0.1896697365277779,0.0472016208695901,1.003976972482048,0,0,1.2168508424760462,0.036599030471575825,0,0," ",2006,SOUTH,STT
2006-STX-SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3819444444444444,0,0,11.511242888714838,0,1.1105175688509021,0,0,0.03787878787878788,0,0,41.392847944092686,0,0.8571428571428571,0,0,0,0,0.06666666666666667,0,0.09934548854604955,0,0,0,0,0,0,0,0,7.743055555555555,0,26.33916226298765,0,0,0,0,0.38159371492704824,0,0,0,0,0.15778933894875924,0.26043823326432025,0,0,0,0,0,0,0,0,0,0.0617283950617284,0.7920562462229129,1.0785723021113391,0.06956521739130435,0,0,0.12688172043010754,0, ,0,0,0.03333333333333333,0.5179211469534051, ,0,0.4975674620602157,0,0,0,0,0.5669677544677545,0,0,0,0,0.7544364586031252,0.06805555555555556,0.03787878787878788,0,0,0,0,0,0," ",2006,SOUTH,STX
2006-STT-WEST,0.030193236714975844,0,0,0.0350140056022409,0.0939522190920834,0,0,0.23234591533982013,0,0,0,0,0,0.032552083333333336,0.09124087591240876,0,0.1631231093825466,14.950722337976375,0,0,0,0,0.8899021042363433,0,0,33.637649584582995,0.09225092250922508,11.642477287127113,0.062464907355418306,0,0.037037037037037035,0.05941940567884288,0.4383539403622246,0.030413625304136254,0.8938538147230816,0,0,0,0.6413044259394005,0,0,0,0,10.131585890036362,0,0.43257939532221873,0,0,0,0,1.473365997555076,0,0,0,0,0.2790456496927691,0,0,0,0,0.0896057347670251,0,0,2.324490563774107,0,1.8512491321970246,0.4618171683389075,0,1.4016745220814424,0.09293043027645491,0,0,0,0, ,0,1.0820585661940776,2.0959645875128357,0.10000274567450662, ,0,1.9666282333311709,0.24849856388579214,0,0,0,0.35139113479911915,0,0,0.03075030750307503,0,0.032051282051282055,0,1.48156814377011,0,0,0.16227893371370689,0,0,0," ",2006,WEST,STT
2007-STJ-EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9561604004211333,0,0,0,0,0.16210151655834107,0,0,20.778721428955638,0,5.4275921136453045,0,0,0,0,0,0,0.27635581557150185,0,0,2.3338738796194396,7.5271702304931525,0,0,0,0,21.377668070910687,0,16.246072458997226,0,0,0,0,0.8513473400698917,0,0,0,0,0.0308641975308642,0,0,0,0,0,0,0.026968716289104643,0.34601313513191057,0,0,0,18.465405749546594,0.38116438480832027,0.023212627669452184,0,0,0,0, ,0,0,0.16071428571428573,0.2498946481247366, ,0,0,0,0,0.026968716289104643,0,0.08243727598566308,0,0,0,0,0.743928972371295,0,0.4648128849219791,0,0,0,0,0,0," ",2007,EAST,STJ
2007-STT-EAST,0.37877609372554694,0,0,0,0.5659767922447121,0,0,0,0,0,0,0,0,0,0,0,0,5.78831041090979,0,0.1963850499415353,0,0,0,0.018642803877703208,0,22.78278303160062,0,10.965110273378713,0.050505050505050504,0,0.03871467286101433,0,0,0,0.3180946065747567,0,0,0.886283182527441,0,0,0,0,0,24.92269552290725,0,8.153727690088147,0,0,0,0,0.8782764721694463,0.019357336430507164,0,0,0,0.07407407407407408,0,0,0,0,0.017921146953405017,0,0,0.03516174402250352,0,0,0,9.837973399825387,0.6975287601146235,0.14128104032648542,0,0,0,0.05421289963013629, ,0,0,0.21929785898142706,0, ,0,0,0,0.3977693909628113,0,0,0.55097867937426,0,0,0,0,3.168895208373248,0.03673345476624165,0.9088932194506935,0,0,0,0,0,0," ",2007,EAST,STT
2007-STX-EAST,0,0,0,0,0.026371308016877638,0,0,0.10169748321955793,0,0,0,0,0,0.13544634377967713,0.06944444444444445,0,0,0.0617283950617284,0,0.041666666666666664,0,0,0,0,0,30.77874828969295,0,11.823527819811622,0,0.07911392405063292,0,0,0,0,0.20943562610229277,0,0,0.07153842635472768,0.8607356092929436,0,0,0,0,0.026371308016877638,0,14.878370225812777,0,0,0,0,1.0430496073055506,0,0,0,0,0.2552790346907994,0,0,0,0.10416666666666667,0.0949667616334283,0.029761904761904764,0,0.6819455338651532,0,0,0.26785714285714285,0.3231751426092454,0.41557963742930665,0,0,0,0.10548523206751055,0, ,0,1.3689307902027879,0.37050653594771243,0.31165158371040724, ,0,3.596002390712541,0.24151234567901236,0,0,0,13.03814047611077,0,0,0,0,0.9420562655081146,0,0.1510854585041577,0.02258355916892502,0,0.0308641975308642,0,0,0," ",2007,EAST,STX
2007-STT-NORTH,0.0697350069735007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697350069735007,0,0,50.37260397718477,0,15.34267787879437,0.06693440428380186,0,0.0697350069735007,0,0,0,2.0930166242411605,0,0,4.360553779035036,0,0,0,0,0,0,0,13.055409122028525,0,0,0,0,0.809243058197033,0,0,0,0,0.6431520632154996,0,0,0,0,0,0,0,0.6752151450088832,0,0,0,1.199344139914628,0.7553927042049595,0,0,0,0,0, ,0.07575757575757576,0,0,0.1394700139470014, ,0,0,0,0,0,0,4.253960130404431,0,0,0,0,3.5052329757602516,0,1.3699872462203235,0,0,0,0,0,0," ",2007,NORTH,STT
2007-STX-NORTH,0,0,0,0,0.015873015873015872,0,0,0.015475085112968122,0,0,0,0,0,0.14165239749738523,1.1756954553207462,0,0,0.3513840227836171,0,0,0,0,0.10367365336939374,0.017415534656913964,0,57.75901963819769,0,5.033532677095649,0.01752541184717841,0.0574712643678161,0.061440270353919385,0,1.180455561645145,0,0.2719485971645735,0,0,0.1042754132788812,0.45437796978340916,0,0,0,0,2.023885221878728,0,7.968766419566083,0,0,0,0,1.9594194409237982,0,0,0,0,0.5258435923211797,0,0,0,0,0.32007031048786805,0.015015015015015017,0.017415534656913964,1.3280816676572678,0,0.0073032887270929525,0.1076155019372685,1.1087137090972479,1.1800319824685495,0.07968422295314577,0,0,0.10471296232201267,0, ,0,0.9458090706863854,0.07835936868711503,0.2780745734733137, ,0,2.9838466254802922,0.07140369209334727,0,0,0,3.72746703688713,0,0,0,0,0.7299423071507463,0.0785827844651374,0.7063762186755769,0.3243947420964596,0,0.12869280458461876,0.26538854125061023,0,0," ",2007,NORTH,STX
2007-STT-SOUTH,0.12139791073583142,0.06666666666666667,0,0,0.5385270959395101,0,0,0,0,0,0,0,0,0,0,0,0,4.251025640712631,0,0.11147299113194944,0,0,0.016276041666666668,0.03405273904282199,0,30.35679280144366,0.04715011363947534,11.338115591057072,0.10190396204308384,0,0.024401726967264052,0.10514617646974135,0,0,0.2170328934983115,0,0,0.6622629467575505,0,0,0,0,0,11.988241901187427,0,6.793939246629382,0,0,0,0.014707100836854753,0.9997469603758283,0.02631567694379627,0,0,0,0.13870024999927597,0,0,0,0,0.15862677123921673,0,0.0492010001792701,0.46460160444107595,0,0.013982102908277406,0.08302662641743101,10.553755895256673,1.1775365407854694,0.02018508843221487,0,0,0.02656953828828829,0.07707239940550563, ,0.01838235294117647,0.03943568476088801,0.5068827861842427,0.16553672624176688, ,0,0.0450197287087531,0,0,0,0,0.914780714342751,0,0,0.12630500137173378,0,5.099265195101949,0.05191947877743183,1.04187287182412,0,0,0,0,0,0," ",2007,SOUTH,STT
2007-STX-SOUTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16741548994437314,0,0,0,5.076413857041836,0,1.2363787236524166,0,0,0,0,0,35.027775833273594,0,3.1408990738259033,0,0,0,0,0,0,0,0,0,0.019841269841269844,0.1805455990308365,0,0,0,0,8.15141316392921,0,14.040885874536444,0,0,0,0,0.39474467908357513,0,0,0,0,0.023809523809523808,0.5108891746822781,0,0,0,0.0808913308913309,0,0,0,0,0,0,1.080642114981011,1.5703500317874775,0.0617283950617284,0,0,0.12626262626262627,0, ,0,0.1388888888888889,0,0.5160208033771252, ,0,0,0.04169272461955389,0,0,0,17.441629009985878,0,0,0,0,0.12987012987012989,0,0.15437340437340435,0,0,0,0,0,0," ",2007,SOUTH,STX
2007-STT-WEST,0.17899294250306197,0.028835063437139565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5469436984000444,0,0,0,0,0.03097893432465923,0.05767012687427913,0,41.962906425243816,0.2267703560807009,12.692848440264324,0.22585417472662433,0,0.03097893432465923,0,0,0,0.301137940382909,0,0,4.33263078327171,0.5965250965250966,0,0,0,0,8.684445917522465,0,11.988684057297966,0,0,0,0,0.7541526068394131,0.032051282051282055,0,0,0,0.8644272516099594,0,0,0,0,0,0,0.03333333333333333,1.5655195612092163,0,0.09999999999999999,0,3.0108492382507515,1.6708264648324218,0.36770597904607816,0,0,0,0.10121457489878542, ,0.0929368029739777,0,0.9399235727403954,0.14256520302934814, ,0,0,0,0,0,0,2.7708646414593883,0,0,0.17105153588422775,0,1.7925434318870668,0,1.072931909465815,0,0,0,0,0,0," ",2007,WEST,STT
2007-STX-WEST,0,0,0,0,0.016056518946692355,0,0,0.12677963965218506,0,0,0,0,0,0.5897705521901095,1.1174083609041534,0,0,0.1717900868908933,0,0,0,0,0,0.0308641975308642,0,29.563076362517272,0,6.292957700865505,0.13799171167470084,0,0,0,0.6075075456058897,0,0.11841778093244522,0,0,0.01858045336306206,2.035582381476034,0.07077140835102619,0.01815541031227306,0,0.09144315386677741,0.06606111282160868,0,12.155772576601489,0,0,0,0,2.0862714301847007,0,0,0,0,0,0,0,0,0,0.45259262248949994,0.08028259473346179,0,1.7279715699554,0,0.14603765630524732,0.5296448805443983,2.8674945975650035,2.7198256254375655,0,0,0,0.06670649143767424,0, ,0,0.7355387640190244,0.015015015015015017,0.11539729640619847, ,0,0.37978510819317807,0.07075288754812568,0,0,0,15.601723011194576,0,0,0.03631082062454612,0,3.3295619603328244,0.09992006394884093,0.22752916872626466,0.1682113641083051,0,0.30559295388198726,0,0,0," ",2007,WEST,STX
